ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
139,Word Break,40.1%,Medium,0.1314440532234174, https://leetcode.com/problems/word-break
54,Spiral Matrix,34.1%,Medium,0.1257272849382123, https://leetcode.com/problems/spiral-matrix
636,Exclusive Time of Functions,52.0%,Medium,0.1246631898141981, https://leetcode.com/problems/exclusive-time-of-functions
741,Cherry Pickup,33.9%,Hard,0.1229376862450479, https://leetcode.com/problems/cherry-pickup
202,Happy Number,50.4%,Easy,0.1198240128936422, https://leetcode.com/problems/happy-number
3,Longest Substring Without Repeating Characters,30.4%,Medium,0.1187642309345951, https://leetcode.com/problems/longest-substring-without-repeating-characters
281,Zigzag Iterator,58.4%,Medium,0.1150693297847871, https://leetcode.com/problems/zigzag-iterator
401,Binary Watch,47.5%,Easy,0.1149222341870932, https://leetcode.com/problems/binary-watch
329,Longest Increasing Path in a Matrix,43.4%,Hard,0.1145926416581286, https://leetcode.com/problems/longest-increasing-path-in-a-matrix
36,Valid Sudoku,48.7%,Medium,0.1102474804838153, https://leetcode.com/problems/valid-sudoku
412,Fizz Buzz,62.3%,Easy,0.1089140648664841, https://leetcode.com/problems/fizz-buzz
472,Concatenated Words,43.7%,Hard,0.106341801220552, https://leetcode.com/problems/concatenated-words
388,Longest Absolute File Path,41.8%,Medium,0.105981440856292, https://leetcode.com/problems/longest-absolute-file-path
343,Integer Break,50.4%,Medium,0.1044654145549259, https://leetcode.com/problems/integer-break
88,Merge Sorted Array,39.4%,Easy,0.1030364423542195, https://leetcode.com/problems/merge-sorted-array
393,UTF-8 Validation,37.5%,Medium,0.1021294950763798, https://leetcode.com/problems/utf-8-validation
223,Rectangle Area,37.8%,Medium,0.1006435257796874, https://leetcode.com/problems/rectangle-area
56,Merge Intervals,39.3%,Medium,0.1000586092061705, https://leetcode.com/problems/merge-intervals
48,Rotate Image,56.7%,Medium,0.0984400728132525, https://leetcode.com/problems/rotate-image
733,Flood Fill,55.3%,Easy,0.096693624802471, https://leetcode.com/problems/flood-fill
23,Merge k Sorted Lists,40.2%,Hard,0.0966655621235403, https://leetcode.com/problems/merge-k-sorted-lists
837,New 21 Game,34.6%,Medium,0.0964602661875622, https://leetcode.com/problems/new-21-game
642,Design Search Autocomplete System,44.7%,Hard,0.0950081106281871, https://leetcode.com/problems/design-search-autocomplete-system
87,Scramble String,33.7%,Hard,0.0933319397922191, https://leetcode.com/problems/scramble-string
384,Shuffle an Array,52.8%,Medium,0.0917064462189346, https://leetcode.com/problems/shuffle-an-array
127,Word Ladder,29.6%,Medium,0.0916234138341547, https://leetcode.com/problems/word-ladder
266,Palindrome Permutation,61.9%,Easy,0.091248671465145, https://leetcode.com/problems/palindrome-permutation
545,Boundary of Binary Tree,38.9%,Medium,0.091248671465145, https://leetcode.com/problems/boundary-of-binary-tree
381,Insert Delete GetRandom O(1) - Duplicates allowed,34.1%,Hard,0.0910638889228737, https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed
15,3Sum,26.8%,Medium,0.0889357762089467, https://leetcode.com/problems/3sum
549,Binary Tree Longest Consecutive Sequence II,47.0%,Medium,0.0881627875946716, https://leetcode.com/problems/binary-tree-longest-consecutive-sequence-ii
739,Daily Temperatures,63.3%,Medium,0.0868643197105546, https://leetcode.com/problems/daily-temperatures
177,Nth Highest Salary,31.4%,Medium,0.0866192142068847, https://leetcode.com/problems/nth-highest-salary
18,4Sum,33.7%,Medium,0.0852789177022085, https://leetcode.com/problems/4sum
124,Binary Tree Maximum Path Sum,34.3%,Hard,0.085033274281496, https://leetcode.com/problems/binary-tree-maximum-path-sum
909,Snakes and Ladders,38.4%,Medium,0.083926207699934, https://leetcode.com/problems/snakes-and-ladders
509,Fibonacci Number,67.2%,Easy,0.0838384026832098, https://leetcode.com/problems/fibonacci-number
582,Kill Process,60.8%,Medium,0.0835558856909735, https://leetcode.com/problems/kill-process
297,Serialize and Deserialize Binary Tree,47.5%,Hard,0.0834242216674795, https://leetcode.com/problems/serialize-and-deserialize-binary-tree
193,Valid Phone Numbers,25.3%,Easy,0.0826917158451133, https://leetcode.com/problems/valid-phone-numbers
34,Find First and Last Position of Element in Sorted Array,36.2%,Medium,0.0826832700204334, https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array
46,Permutations,63.5%,Medium,0.0820963214961818, https://leetcode.com/problems/permutations
387,First Unique Character in a String,53.4%,Easy,0.0815176520260382, https://leetcode.com/problems/first-unique-character-in-a-string
729,My Calendar I,51.8%,Medium,0.0801854119192299, https://leetcode.com/problems/my-calendar-i
14,Longest Common Prefix,35.4%,Easy,0.0798700043869474, https://leetcode.com/problems/longest-common-prefix
128,Longest Consecutive Sequence,45.1%,Hard,0.0786603197723907, https://leetcode.com/problems/longest-consecutive-sequence
125,Valid Palindrome,36.7%,Easy,0.0776698447275416, https://leetcode.com/problems/valid-palindrome
1221,Split a String in Balanced Strings,83.3%,Easy,0.076340572172326, https://leetcode.com/problems/split-a-string-in-balanced-strings
273,Integer to English Words,27.1%,Hard,0.0732177031685638, https://leetcode.com/problems/integer-to-english-words
236,Lowest Common Ancestor of a Binary Tree,45.7%,Medium,0.0728836975944726, https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree
986,Interval List Intersections,67.3%,Medium,0.0725586518231494, https://leetcode.com/problems/interval-list-intersections
394,Decode String,50.0%,Medium,0.0712044462917916, https://leetcode.com/problems/decode-string
632,Smallest Range Covering Elements from K Lists,52.4%,Hard,0.0708260525686124, https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists
253,Meeting Rooms II,45.7%,Medium,0.0704654566800056, https://leetcode.com/problems/meeting-rooms-ii
470,Implement Rand10() Using Rand7(),46.3%,Medium,0.0702042586732485, https://leetcode.com/problems/implement-rand10-using-rand7
187,Repeated DNA Sequences,38.9%,Medium,0.0694723728147673, https://leetcode.com/problems/repeated-dna-sequences
867,Transpose Matrix,62.8%,Easy,0.0688345058202969, https://leetcode.com/problems/transpose-matrix
17,Letter Combinations of a Phone Number,46.8%,Medium,0.0682058260661701, https://leetcode.com/problems/letter-combinations-of-a-phone-number
16,3Sum Closest,46.0%,Medium,0.065777130514714, https://leetcode.com/problems/3sum-closest
419,Battleships in a Board,70.0%,Medium,0.0655733770556936, https://leetcode.com/problems/battleships-in-a-board
178,Rank Scores,45.8%,Medium,0.0655166714541499, https://leetcode.com/problems/rank-scores
772,Basic Calculator III,41.3%,Hard,0.0633122794143268, https://leetcode.com/problems/basic-calculator-iii
1044,Longest Duplicate Substring,31.9%,Hard,0.0623254631978287, https://leetcode.com/problems/longest-duplicate-substring
86,Partition List,41.5%,Medium,0.0617003685116957, https://leetcode.com/problems/partition-list
353,Design Snake Game,34.2%,Medium,0.0605328492288423, https://leetcode.com/problems/design-snake-game
333,Largest BST Subtree,35.8%,Medium,0.0605328492288423, https://leetcode.com/problems/largest-bst-subtree
75,Sort Colors,47.3%,Medium,0.0595052297061465, https://leetcode.com/problems/sort-colors
528,Random Pick with Weight,43.9%,Medium,0.0580503912884988, https://leetcode.com/problems/random-pick-with-weight
417,Pacific Atlantic Water Flow,41.1%,Medium,0.0575238441381866, https://leetcode.com/problems/pacific-atlantic-water-flow
283,Move Zeroes,57.8%,Easy,0.0568654029502901, https://leetcode.com/problems/move-zeroes
890,Find and Replace Pattern,73.4%,Medium,0.0568334747631659, https://leetcode.com/problems/find-and-replace-pattern
102,Binary Tree Level Order Traversal,54.6%,Medium,0.0566924730870266, https://leetcode.com/problems/binary-tree-level-order-traversal
136,Single Number,65.5%,Easy,0.0565635262621425, https://leetcode.com/problems/single-number
41,First Missing Positive,32.0%,Hard,0.0562736359821086, https://leetcode.com/problems/first-missing-positive
30,Substring with Concatenation of All Words,25.4%,Hard,0.0550934905408248, https://leetcode.com/problems/substring-with-concatenation-of-all-words
149,Max Points on a Line,16.9%,Hard,0.0550597771830274, https://leetcode.com/problems/max-points-on-a-line
21,Merge Two Sorted Lists,53.5%,Easy,0.0549075711784586, https://leetcode.com/problems/merge-two-sorted-lists
7,Reverse Integer,25.8%,Easy,0.0548243821737286, https://leetcode.com/problems/reverse-integer
443,String Compression,41.3%,Easy,0.0545094056683716, https://leetcode.com/problems/string-compression
594,Longest Harmonious Subsequence,46.6%,Easy,0.054435206555017, https://leetcode.com/problems/longest-harmonious-subsequence
332,Reconstruct Itinerary,36.7%,Medium,0.05392141679382, https://leetcode.com/problems/reconstruct-itinerary
557,Reverse Words in a String III,69.8%,Easy,0.0538306877587427, https://leetcode.com/problems/reverse-words-in-a-string-iii
1275,Find Winner on a Tic Tac Toe Game,52.8%,Easy,0.0529224014543425, https://leetcode.com/problems/find-winner-on-a-tic-tac-toe-game
31,Next Permutation,32.6%,Medium,0.0526591380081901, https://leetcode.com/problems/next-permutation
687,Longest Univalue Path,36.2%,Easy,0.0521252906321328, https://leetcode.com/problems/longest-univalue-path
120,Triangle,44.2%,Medium,0.05192600557601, https://leetcode.com/problems/triangle
65,Valid Number,15.3%,Hard,0.0507150925790164, https://leetcode.com/problems/valid-number
282,Expression Add Operators,35.5%,Hard,0.0499826408677354, https://leetcode.com/problems/expression-add-operators
622,Design Circular Queue,43.7%,Medium,0.0498442040772913, https://leetcode.com/problems/design-circular-queue
133,Clone Graph,34.8%,Medium,0.0498011686495274, https://leetcode.com/problems/clone-graph
518,Coin Change 2,50.2%,Medium,0.0491952867245441, https://leetcode.com/problems/coin-change-2
108,Convert Sorted Array to Binary Search Tree,57.9%,Easy,0.0489095030322742, https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree
445,Add Two Numbers II,54.5%,Medium,0.0484356170995949, https://leetcode.com/problems/add-two-numbers-ii
407,Trapping Rain Water II,42.4%,Hard,0.0479708277860295, https://leetcode.com/problems/trapping-rain-water-ii
486,Predict the Winner,47.9%,Medium,0.047122970130097, https://leetcode.com/problems/predict-the-winner
336,Palindrome Pairs,33.7%,Hard,0.0469019136727595, https://leetcode.com/problems/palindrome-pairs
453,Minimum Moves to Equal Array Elements,50.2%,Easy,0.0465200156348928, https://leetcode.com/problems/minimum-moves-to-equal-array-elements
442,Find All Duplicates in an Array,67.8%,Medium,0.0459059372004521, https://leetcode.com/problems/find-all-duplicates-in-an-array
8,String to Integer (atoi),15.4%,Medium,0.0454961490887401, https://leetcode.com/problems/string-to-integer-atoi
232,Implement Queue using Stacks,49.6%,Easy,0.0442305372273395, https://leetcode.com/problems/implement-queue-using-stacks
93,Restore IP Addresses,35.6%,Medium,0.0439309292257267, https://leetcode.com/problems/restore-ip-addresses
895,Maximum Frequency Stack,60.6%,Hard,0.0432968057533241, https://leetcode.com/problems/maximum-frequency-stack
463,Island Perimeter,65.7%,Easy,0.0430405322941636, https://leetcode.com/problems/island-perimeter
490,The Maze,51.4%,Medium,0.0428790230592336, https://leetcode.com/problems/the-maze
338,Counting Bits,69.5%,Medium,0.0428445715346785, https://leetcode.com/problems/counting-bits
540,Single Element in a Sorted Array,57.9%,Medium,0.0427212567047698, https://leetcode.com/problems/single-element-in-a-sorted-array
515,Find Largest Value in Each Tree Row,61.1%,Medium,0.0424592077717915, https://leetcode.com/problems/find-largest-value-in-each-tree-row
140,Word Break II,32.6%,Hard,0.0424579556870704, https://leetcode.com/problems/word-break-ii
674,Longest Continuous Increasing Subsequence,45.9%,Easy,0.0422598092898826, https://leetcode.com/problems/longest-continuous-increasing-subsequence
121,Best Time to Buy and Sell Stock,50.5%,Easy,0.0421542274181919, https://leetcode.com/problems/best-time-to-buy-and-sell-stock
448,Find All Numbers Disappeared in an Array,55.9%,Easy,0.0421434350825505, https://leetcode.com/problems/find-all-numbers-disappeared-in-an-array
141,Linked List Cycle,41.1%,Easy,0.0419797805851107, https://leetcode.com/problems/linked-list-cycle
155,Min Stack,44.5%,Easy,0.0419495271276324, https://leetcode.com/problems/min-stack
647,Palindromic Substrings,60.6%,Medium,0.0409683507725418, https://leetcode.com/problems/palindromic-substrings
907,Sum of Subarray Minimums,32.3%,Medium,0.0406973761638099, https://leetcode.com/problems/sum-of-subarray-minimums
37,Sudoku Solver,43.6%,Hard,0.0405278336121183, https://leetcode.com/problems/sudoku-solver
25,Reverse Nodes in k-Group,42.1%,Hard,0.040236757867738, https://leetcode.com/problems/reverse-nodes-in-k-group
256,Paint House,52.1%,Easy,0.0393751652348301, https://leetcode.com/problems/paint-house
344,Reverse String,68.5%,Easy,0.0393340697038369, https://leetcode.com/problems/reverse-string
706,Design HashMap,61.3%,Easy,0.0390166523424517, https://leetcode.com/problems/design-hashmap
1060,Missing Element in Sorted Array,54.5%,Medium,0.0387979695409825, https://leetcode.com/problems/missing-element-in-sorted-array
168,Excel Sheet Column Title,31.1%,Easy,0.0386148361277795, https://leetcode.com/problems/excel-sheet-column-title
24,Swap Nodes in Pairs,50.4%,Medium,0.0382660706063955, https://leetcode.com/problems/swap-nodes-in-pairs
863,All Nodes Distance K in Binary Tree,55.4%,Medium,0.0377561624179934, https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree
11,Container With Most Water,50.8%,Medium,0.0369463010722842, https://leetcode.com/problems/container-with-most-water
51,N-Queens,46.6%,Hard,0.0365152129750974, https://leetcode.com/problems/n-queens
43,Multiply Strings,33.9%,Medium,0.0360887155829882, https://leetcode.com/problems/multiply-strings
59,Spiral Matrix II,53.9%,Medium,0.0351873674509732, https://leetcode.com/problems/spiral-matrix-ii
374,Guess Number Higher or Lower,43.1%,Easy,0.0342238723875774, https://leetcode.com/problems/guess-number-higher-or-lower
886,Possible Bipartition,44.2%,Medium,0.034103901828857, https://leetcode.com/problems/possible-bipartition
287,Find the Duplicate Number,55.5%,Medium,0.0338969545980435, https://leetcode.com/problems/find-the-duplicate-number
480,Sliding Window Median,37.2%,Hard,0.033730010376693, https://leetcode.com/problems/sliding-window-median
516,Longest Palindromic Subsequence,53.2%,Medium,0.0332870969222259, https://leetcode.com/problems/longest-palindromic-subsequence
694,Number of Distinct Islands,56.0%,Medium,0.0327898228229908, https://leetcode.com/problems/number-of-distinct-islands
300,Longest Increasing Subsequence,42.6%,Medium,0.0324577369374207, https://leetcode.com/problems/longest-increasing-subsequence
1146,Snapshot Array,37.0%,Medium,0.0317991816929387, https://leetcode.com/problems/snapshot-array
1114,Print in Order,65.7%,Easy,0.0317486983145803, https://leetcode.com/problems/print-in-order
304,Range Sum Query 2D - Immutable,38.6%,Medium,0.0310369739955764, https://leetcode.com/problems/range-sum-query-2d-immutable
703,Kth Largest Element in a Stream,49.7%,Easy,0.0310048948194145, https://leetcode.com/problems/kth-largest-element-in-a-stream
460,LFU Cache,34.2%,Hard,0.0309622256039668, https://leetcode.com/problems/lfu-cache
179,Largest Number,28.8%,Medium,0.0309303006913586, https://leetcode.com/problems/largest-number
530,Minimum Absolute Difference in BST,53.8%,Easy,0.030677252247047, https://leetcode.com/problems/minimum-absolute-difference-in-bst
13,Roman to Integer,55.7%,Easy,0.0304437514147231, https://leetcode.com/problems/roman-to-integer
316,Remove Duplicate Letters,35.8%,Hard,0.0304437514147231, https://leetcode.com/problems/remove-duplicate-letters
268,Missing Number,51.7%,Easy,0.0301191300954761, https://leetcode.com/problems/missing-number
1011,Capacity To Ship Packages Within D Days,58.1%,Medium,0.0301000902978559, https://leetcode.com/problems/capacity-to-ship-packages-within-d-days
415,Add Strings,47.5%,Easy,0.0300097538679918, https://leetcode.com/problems/add-strings
135,Candy,31.6%,Hard,0.0297641019064538, https://leetcode.com/problems/candy
1197,Minimum Knight Moves,36.1%,Medium,0.029697802391742, https://leetcode.com/problems/minimum-knight-moves
277,Find the Celebrity,41.8%,Medium,0.029697802391742, https://leetcode.com/problems/find-the-celebrity
191,Number of 1 Bits,49.8%,Easy,0.0295606227420181, https://leetcode.com/problems/number-of-1-bits
57,Insert Interval,33.5%,Hard,0.0292799055805659, https://leetcode.com/problems/insert-interval
82,Remove Duplicates from Sorted List II,36.8%,Medium,0.0289502366625017, https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii
771,Jewels and Stones,86.4%,Easy,0.0288256311907925, https://leetcode.com/problems/jewels-and-stones
33,Search in Rotated Sorted Array,34.5%,Medium,0.0287009496170278, https://leetcode.com/problems/search-in-rotated-sorted-array
349,Intersection of Two Arrays,62.5%,Easy,0.0286912274824953, https://leetcode.com/problems/intersection-of-two-arrays
62,Unique Paths,54.1%,Medium,0.0285374918611558, https://leetcode.com/problems/unique-paths
77,Combinations,54.7%,Medium,0.0280217587375936, https://leetcode.com/problems/combinations
20,Valid Parentheses,39.0%,Easy,0.0278237344500103, https://leetcode.com/problems/valid-parentheses
709,To Lower Case,79.3%,Easy,0.0278053130803368, https://leetcode.com/problems/to-lower-case
811,Subdomain Visit Count,69.9%,Easy,0.0277218029302719, https://leetcode.com/problems/subdomain-visit-count
68,Text Justification,27.7%,Hard,0.0276451606661453, https://leetcode.com/problems/text-justification
498,Diagonal Traverse,48.2%,Medium,0.0275689410449866, https://leetcode.com/problems/diagonal-traverse
796,Rotate String,49.6%,Easy,0.0270104198827624, https://leetcode.com/problems/rotate-string
29,Divide Two Integers,16.4%,Medium,0.0268202465459852, https://leetcode.com/problems/divide-two-integers
931,Minimum Falling Path Sum,62.5%,Medium,0.0267216968171524, https://leetcode.com/problems/minimum-falling-path-sum
79,Word Search,35.6%,Medium,0.0263086531563008, https://leetcode.com/problems/word-search
373,Find K Pairs with Smallest Sums,36.7%,Medium,0.0262654626101863, https://leetcode.com/problems/find-k-pairs-with-smallest-sums
143,Reorder List,37.1%,Medium,0.0258709455986492, https://leetcode.com/problems/reorder-list
242,Valid Anagram,56.9%,Easy,0.0256845842977735, https://leetcode.com/problems/valid-anagram
961,N-Repeated Element in Size 2N Array,73.7%,Easy,0.0256095942043243, https://leetcode.com/problems/n-repeated-element-in-size-2n-array
218,The Skyline Problem,34.6%,Hard,0.0254790853009849, https://leetcode.com/problems/the-skyline-problem
1038,Binary Search Tree to Greater Sum Tree,80.8%,Medium,0.0254466656611642, https://leetcode.com/problems/binary-search-tree-to-greater-sum-tree
162,Find Peak Element,43.3%,Medium,0.025162516424074, https://leetcode.com/problems/find-peak-element
322,Coin Change,35.5%,Medium,0.024924029676386, https://leetcode.com/problems/coin-change
220,Contains Duplicate III,20.9%,Medium,0.0248769047554045, https://leetcode.com/problems/contains-duplicate-iii
138,Copy List with Random Pointer,36.4%,Medium,0.02453734514188, https://leetcode.com/problems/copy-list-with-random-pointer
310,Minimum Height Trees,32.3%,Medium,0.0244660521544063, https://leetcode.com/problems/minimum-height-trees
804,Unique Morse Code Words,77.0%,Easy,0.0243321006595306, https://leetcode.com/problems/unique-morse-code-words
977,Squares of a Sorted Array,72.1%,Easy,0.0240743451462362, https://leetcode.com/problems/squares-of-a-sorted-array
1315,Sum of Nodes with Even-Valued Grandparent,83.5%,Medium,0.0239819646864854, https://leetcode.com/problems/sum-of-nodes-with-even-valued-grandparent
91,Decode Ways,24.7%,Medium,0.0236627426208481, https://leetcode.com/problems/decode-ways
326,Power of Three,42.1%,Easy,0.0233413086327962, https://leetcode.com/problems/power-of-three
198,House Robber,42.0%,Easy,0.0232568621642672, https://leetcode.com/problems/house-robber
286,Walls and Gates,54.5%,Medium,0.0232433473723272, https://leetcode.com/problems/walls-and-gates
210,Course Schedule II,40.7%,Medium,0.0231338803154644, https://leetcode.com/problems/course-schedule-ii
973,K Closest Points to Origin,63.8%,Medium,0.0228973941730177, https://leetcode.com/problems/k-closest-points-to-origin
766,Toeplitz Matrix,65.1%,Easy,0.0228060055290376, https://leetcode.com/problems/toeplitz-matrix
72,Edit Distance,44.8%,Hard,0.0224001401731278, https://leetcode.com/problems/edit-distance
105,Construct Binary Tree from Preorder and Inorder Traversal,48.8%,Medium,0.0223254702990254, https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal
221,Maximal Square,37.7%,Medium,0.0221084907542034, https://leetcode.com/problems/maximal-square
380,Insert Delete GetRandom O(1),47.5%,Medium,0.0219628154490932, https://leetcode.com/problems/insert-delete-getrandom-o1
167,Two Sum II - Input array is sorted,54.1%,Easy,0.0218498382477722, https://leetcode.com/problems/two-sum-ii-input-array-is-sorted
231,Power of Two,43.7%,Easy,0.0217768102329707, https://leetcode.com/problems/power-of-two
40,Combination Sum II,48.2%,Medium,0.0214242900440833, https://leetcode.com/problems/combination-sum-ii
45,Jump Game II,30.6%,Hard,0.0213531244705689, https://leetcode.com/problems/jump-game-ii
359,Logger Rate Limiter,70.8%,Easy,0.0210534091978323, https://leetcode.com/problems/logger-rate-limiter
670,Maximum Swap,43.6%,Medium,0.0208449444303659, https://leetcode.com/problems/maximum-swap
122,Best Time to Buy and Sell Stock II,57.0%,Easy,0.0207838556224274, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii
279,Perfect Squares,47.4%,Medium,0.0206192872027356, https://leetcode.com/problems/perfect-squares
60,Permutation Sequence,38.4%,Hard,0.0204715439801872, https://leetcode.com/problems/permutation-sequence
32,Longest Valid Parentheses,28.4%,Hard,0.0203857569244739, https://leetcode.com/problems/longest-valid-parentheses
454,4Sum II,53.1%,Medium,0.0203362371796171, https://leetcode.com/problems/4sum-ii
180,Consecutive Numbers,39.7%,Medium,0.0202129165558593, https://leetcode.com/problems/consecutive-numbers
166,Fraction to Recurring Decimal,21.6%,Medium,0.0201518154373079, https://leetcode.com/problems/fraction-to-recurring-decimal
525,Contiguous Array,42.8%,Medium,0.0197537287362325, https://leetcode.com/problems/contiguous-array
63,Unique Paths II,34.6%,Medium,0.0194980180409965, https://leetcode.com/problems/unique-paths-ii
435,Non-overlapping Intervals,42.9%,Medium,0.0194558666153658, https://leetcode.com/problems/non-overlapping-intervals
669,Trim a Binary Search Tree,63.0%,Easy,0.0191393402106974, https://leetcode.com/problems/trim-a-binary-search-tree
19,Remove Nth Node From End of List,35.2%,Medium,0.0190743556700586, https://leetcode.com/problems/remove-nth-node-from-end-of-list
229,Majority Element II,35.6%,Medium,0.0190572704102861, https://leetcode.com/problems/majority-element-ii
721,Accounts Merge,48.8%,Medium,0.018886302628748, https://leetcode.com/problems/accounts-merge
184,Department Highest Salary,36.7%,Medium,0.0187359110574698, https://leetcode.com/problems/department-highest-salary
151,Reverse Words in a String,21.9%,Medium,0.0186736114726701, https://leetcode.com/problems/reverse-words-in-a-string
450,Delete Node in a BST,43.1%,Medium,0.0185362119079152, https://leetcode.com/problems/delete-node-in-a-bst
617,Merge Two Binary Trees,74.1%,Easy,0.0184962116336223, https://leetcode.com/problems/merge-two-binary-trees
234,Palindrome Linked List,39.3%,Easy,0.0180124198964555, https://leetcode.com/problems/palindrome-linked-list
126,Word Ladder II,22.1%,Hard,0.0179941877178651, https://leetcode.com/problems/word-ladder-ii
542,01 Matrix,39.8%,Medium,0.0179699354849407, https://leetcode.com/problems/01-matrix
406,Queue Reconstruction by Height,66.9%,Medium,0.0177466946813353, https://leetcode.com/problems/queue-reconstruction-by-height
383,Ransom Note,53.1%,Easy,0.0176216013498195, https://leetcode.com/problems/ransom-note
38,Count and Say,44.6%,Easy,0.0175306398350587, https://leetcode.com/problems/count-and-say
22,Generate Parentheses,62.7%,Medium,0.0173314563516399, https://leetcode.com/problems/generate-parentheses
